# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 21 16:43:42 2022
# diag: nrgsummary, run(s): 1-dat, time window: 0-1760.9161(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p02/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.4581E+03  1.7061E-01  3.6259E+00 -2.7792E-02
  1.4589E+03  1.7212E-01  3.6378E+00 -2.6541E-02
  1.4598E+03  1.7310E-01  3.6549E+00 -2.5862E-02
  1.4606E+03  1.7138E-01  3.6728E+00 -2.1766E-02
  1.4615E+03  1.7038E-01  3.6873E+00 -1.7609E-02
  1.4624E+03  1.7014E-01  3.7018E+00 -1.2691E-02
  1.4633E+03  1.7041E-01  3.7120E+00 -8.6312E-03
  1.4641E+03  1.7206E-01  3.7123E+00 -5.5566E-03
  1.4650E+03  1.7432E-01  3.7037E+00 -5.0126E-03
  1.4659E+03  1.7379E-01  3.6988E+00 -8.1084E-03
  1.4668E+03  1.7261E-01  3.7031E+00 -1.3302E-02
  1.4676E+03  1.7018E-01  3.7229E+00 -1.4952E-02
  1.4685E+03  1.6885E-01  3.7427E+00 -1.5689E-02
  1.4694E+03  1.6911E-01  3.7558E+00 -1.7620E-02
  1.4703E+03  1.6933E-01  3.7633E+00 -2.1915E-02
  1.4711E+03  1.7027E-01  3.7675E+00 -2.5194E-02
  1.4720E+03  1.7018E-01  3.7680E+00 -2.6286E-02
  1.4729E+03  1.7202E-01  3.7696E+00 -2.7545E-02
  1.4737E+03  1.7297E-01  3.7715E+00 -2.8727E-02
  1.4746E+03  1.7308E-01  3.7675E+00 -2.7096E-02
  1.4755E+03  1.7316E-01  3.7623E+00 -2.3917E-02
  1.4764E+03  1.7321E-01  3.7511E+00 -2.2440E-02
  1.4772E+03  1.7431E-01  3.7338E+00 -2.3155E-02
  1.4781E+03  1.7313E-01  3.7202E+00 -2.3330E-02
  1.4790E+03  1.7049E-01  3.7074E+00 -2.2510E-02
  1.4799E+03  1.6987E-01  3.6926E+00 -2.2834E-02
  1.4807E+03  1.6908E-01  3.6807E+00 -2.4077E-02
  1.4816E+03  1.6973E-01  3.6734E+00 -2.5965E-02
  1.4824E+03  1.6967E-01  3.6679E+00 -2.7302E-02
  1.4833E+03  1.6940E-01  3.6562E+00 -2.8813E-02
  1.4842E+03  1.6973E-01  3.6399E+00 -3.0507E-02
  1.4851E+03  1.6788E-01  3.6291E+00 -3.0210E-02
  1.4859E+03  1.6771E-01  3.6256E+00 -3.0931E-02
  1.4868E+03  1.6801E-01  3.6246E+00 -3.2004E-02
  1.4877E+03  1.6591E-01  3.6241E+00 -3.2199E-02
  1.4886E+03  1.6315E-01  3.6287E+00 -2.7158E-02
  1.4895E+03  1.6173E-01  3.6394E+00 -2.2639E-02
  1.4903E+03  1.6154E-01  3.6500E+00 -1.9244E-02
  1.4912E+03  1.6246E-01  3.6656E+00 -1.7610E-02
  1.4921E+03  1.6418E-01  3.6798E+00 -1.6203E-02
  1.4930E+03  1.6427E-01  3.6872E+00 -1.6109E-02
  1.4939E+03  1.6283E-01  3.6958E+00 -1.6651E-02
  1.4947E+03  1.6312E-01  3.7043E+00 -1.7970E-02
  1.4956E+03  1.6465E-01  3.7186E+00 -2.0699E-02
  1.4965E+03  1.6558E-01  3.7299E+00 -2.3493E-02
  1.4974E+03  1.6724E-01  3.7412E+00 -2.5636E-02
  1.4982E+03  1.6912E-01  3.7426E+00 -2.6336E-02
  1.4991E+03  1.7034E-01  3.7329E+00 -2.8689E-02
  1.5000E+03  1.7019E-01  3.7216E+00 -2.9395E-02
  1.5009E+03  1.6855E-01  3.7104E+00 -2.9670E-02
  1.5018E+03  1.6467E-01  3.6984E+00 -2.7303E-02
  1.5026E+03  1.6347E-01  3.6929E+00 -2.6870E-02
  1.5035E+03  1.6283E-01  3.6862E+00 -2.8449E-02
  1.5044E+03  1.6454E-01  3.6785E+00 -2.9840E-02
  1.5053E+03  1.6556E-01  3.6732E+00 -3.2042E-02
  1.5062E+03  1.6654E-01  3.6681E+00 -3.6138E-02
  1.5070E+03  1.6710E-01  3.6687E+00 -3.7283E-02
  1.5079E+03  1.6730E-01  3.6718E+00 -3.6635E-02
  1.5088E+03  1.6745E-01  3.6721E+00 -3.7624E-02
  1.5097E+03  1.6649E-01  3.6687E+00 -3.8015E-02
  1.5105E+03  1.6617E-01  3.6673E+00 -3.8522E-02
  1.5114E+03  1.6531E-01  3.6628E+00 -3.9134E-02
  1.5122E+03  1.6236E-01  3.6550E+00 -3.8483E-02
  1.5131E+03  1.6224E-01  3.6452E+00 -3.7249E-02
  1.5140E+03  1.6186E-01  3.6363E+00 -3.6625E-02
  1.5149E+03  1.6285E-01  3.6349E+00 -3.4534E-02
  1.5157E+03  1.6478E-01  3.6418E+00 -3.3518E-02
  1.5166E+03  1.6641E-01  3.6520E+00 -3.4971E-02
  1.5175E+03  1.6726E-01  3.6557E+00 -3.6708E-02
  1.5184E+03  1.6661E-01  3.6548E+00 -3.5708E-02
  1.5192E+03  1.6296E-01  3.6513E+00 -3.3863E-02
  1.5201E+03  1.6265E-01  3.6448E+00 -3.2455E-02
  1.5210E+03  1.6393E-01  3.6389E+00 -3.0736E-02
  1.5219E+03  1.6313E-01  3.6308E+00 -2.7468E-02
  1.5228E+03  1.6157E-01  3.6240E+00 -2.3390E-02
  1.5236E+03  1.6269E-01  3.6267E+00 -1.7989E-02
  1.5245E+03  1.6197E-01  3.6371E+00 -1.1940E-02
  1.5254E+03  1.6299E-01  3.6514E+00 -1.0239E-02
  1.5263E+03  1.6558E-01  3.6694E+00 -1.1873E-02
  1.5271E+03  1.6734E-01  3.6878E+00 -1.3739E-02
  1.5280E+03  1.6909E-01  3.6973E+00 -1.4505E-02
  1.5289E+03  1.7071E-01  3.7020E+00 -1.4155E-02
  1.5298E+03  1.7162E-01  3.7007E+00 -1.2672E-02
  1.5306E+03  1.7467E-01  3.6914E+00 -1.2125E-02
  1.5315E+03  1.7711E-01  3.6863E+00 -1.1599E-02
  1.5324E+03  1.7470E-01  3.6930E+00 -1.1754E-02
  1.5333E+03  1.7503E-01  3.7100E+00 -1.3097E-02
  1.5342E+03  1.7470E-01  3.7242E+00 -1.5475E-02
  1.5350E+03  1.7289E-01  3.7388E+00 -1.6438E-02
  1.5359E+03  1.7015E-01  3.7507E+00 -1.4753E-02
  1.5368E+03  1.7072E-01  3.7588E+00 -1.2942E-02
  1.5377E+03  1.7253E-01  3.7652E+00 -1.0861E-02
  1.5385E+03  1.7159E-01  3.7734E+00 -7.7309E-03
  1.5394E+03  1.7125E-01  3.7787E+00 -6.1046E-03
  1.5403E+03  1.7249E-01  3.7785E+00 -2.5462E-03
  1.5412E+03  1.7467E-01  3.7782E+00  1.0046E-03
  1.5420E+03  1.7443E-01  3.7871E+00  1.1439E-03
  1.5429E+03  1.7306E-01  3.7962E+00  3.2235E-04
  1.5438E+03  1.7461E-01  3.7997E+00 -1.1465E-03
  1.5447E+03  1.7674E-01  3.8021E+00 -1.1809E-03
  1.5455E+03  1.7798E-01  3.8056E+00 -3.7085E-04
  1.5464E+03  1.7756E-01  3.8030E+00  3.8311E-04
  1.5473E+03  1.7874E-01  3.7956E+00 -9.0970E-04
  1.5482E+03  1.8166E-01  3.7827E+00 -2.5463E-03
  1.5491E+03  1.8173E-01  3.7713E+00 -7.4821E-03
  1.5499E+03  1.8189E-01  3.7610E+00 -1.6044E-02
  1.5508E+03  1.8073E-01  3.7548E+00 -2.3342E-02
  1.5517E+03  1.8082E-01  3.7528E+00 -2.6297E-02
  1.5526E+03  1.8067E-01  3.7493E+00 -2.6853E-02
  1.5534E+03  1.7764E-01  3.7451E+00 -2.7972E-02
  1.5543E+03  1.7618E-01  3.7359E+00 -3.0642E-02
  1.5552E+03  1.7436E-01  3.7249E+00 -3.2106E-02
  1.5561E+03  1.7387E-01  3.7107E+00 -3.3130E-02
  1.5569E+03  1.7397E-01  3.6939E+00 -3.4448E-02
  1.5578E+03  1.7367E-01  3.6700E+00 -3.5960E-02
  1.5587E+03  1.7256E-01  3.6563E+00 -3.8392E-02
  1.5596E+03  1.7060E-01  3.6504E+00 -4.0501E-02
  1.5604E+03  1.6834E-01  3.6593E+00 -3.8954E-02
  1.5613E+03  1.6781E-01  3.6795E+00 -3.5974E-02
  1.5622E+03  1.6878E-01  3.6963E+00 -3.1298E-02
  1.5631E+03  1.6733E-01  3.6974E+00 -3.0486E-02
  1.5640E+03  1.6772E-01  3.6986E+00 -3.2240E-02
  1.5648E+03  1.6877E-01  3.6969E+00 -3.6014E-02
  1.5657E+03  1.6923E-01  3.6941E+00 -3.4172E-02
  1.5666E+03  1.6948E-01  3.6920E+00 -2.7512E-02
  1.5675E+03  1.6883E-01  3.6927E+00 -1.9944E-02
  1.5683E+03  1.6840E-01  3.6966E+00 -1.5166E-02
  1.5692E+03  1.6898E-01  3.7083E+00 -1.3403E-02
  1.5701E+03  1.7135E-01  3.7187E+00 -1.2808E-02
  1.5710E+03  1.7175E-01  3.7238E+00 -1.3046E-02
  1.5718E+03  1.7275E-01  3.7226E+00 -1.5567E-02
  1.5727E+03  1.7134E-01  3.7211E+00 -1.8581E-02
  1.5736E+03  1.6848E-01  3.7206E+00 -1.9141E-02
  1.5745E+03  1.6978E-01  3.7263E+00 -2.0369E-02
  1.5753E+03  1.6966E-01  3.7289E+00 -2.4799E-02
  1.5762E+03  1.7016E-01  3.7208E+00 -2.8059E-02
  1.5771E+03  1.6880E-01  3.7173E+00 -3.2968E-02
  1.5780E+03  1.6719E-01  3.7182E+00 -3.7880E-02
  1.5789E+03  1.6802E-01  3.7201E+00 -4.1894E-02
  1.5797E+03  1.6876E-01  3.7236E+00 -4.2412E-02
  1.5806E+03  1.6788E-01  3.7243E+00 -4.0099E-02
  1.5815E+03  1.6661E-01  3.7226E+00 -3.6918E-02
  1.5824E+03  1.6706E-01  3.7208E+00 -3.5344E-02
  1.5832E+03  1.6752E-01  3.7071E+00 -3.3646E-02
  1.5841E+03  1.6812E-01  3.6888E+00 -3.3577E-02
  1.5850E+03  1.6715E-01  3.6784E+00 -3.2518E-02
  1.5859E+03  1.6511E-01  3.6762E+00 -2.8534E-02
  1.5867E+03  1.6417E-01  3.6700E+00 -2.3077E-02
  1.5876E+03  1.6439E-01  3.6544E+00 -1.8955E-02
  1.5885E+03  1.6555E-01  3.6376E+00 -1.4504E-02
  1.5894E+03  1.6672E-01  3.6278E+00 -1.6020E-02
  1.5902E+03  1.6675E-01  3.6273E+00 -2.1637E-02
  1.5911E+03  1.6606E-01  3.6337E+00 -2.7077E-02
  1.5920E+03  1.6499E-01  3.6433E+00 -3.1532E-02
  1.5929E+03  1.6487E-01  3.6563E+00 -3.2590E-02
  1.5938E+03  1.6583E-01  3.6707E+00 -3.4950E-02
  1.5946E+03  1.6516E-01  3.6842E+00 -3.5688E-02
  1.5955E+03  1.6560E-01  3.6904E+00 -3.7095E-02
  1.5964E+03  1.6447E-01  3.6861E+00 -3.6707E-02
  1.5973E+03  1.6193E-01  3.6743E+00 -3.2873E-02
  1.5981E+03  1.6190E-01  3.6583E+00 -2.9737E-02
  1.5991E+03  1.6243E-01  3.6391E+00 -2.8865E-02
  1.6000E+03  1.6387E-01  3.6209E+00 -3.1972E-02
  1.6009E+03  1.6424E-01  3.6126E+00 -3.5633E-02
  1.6018E+03  1.6372E-01  3.6096E+00 -3.7107E-02
  1.6027E+03  1.5841E-01  3.6102E+00 -3.9598E-02
  1.6037E+03  1.5596E-01  3.6107E+00 -4.3630E-02
  1.6046E+03  1.5657E-01  3.6119E+00 -4.9411E-02
  1.6055E+03  1.5772E-01  3.6107E+00 -5.3984E-02
  1.6064E+03  1.5926E-01  3.6035E+00 -5.5259E-02
  1.6073E+03  1.5998E-01  3.5874E+00 -5.3898E-02
  1.6083E+03  1.6079E-01  3.5765E+00 -5.2992E-02
  1.6092E+03  1.5971E-01  3.5610E+00 -5.4877E-02
  1.6100E+03  1.5885E-01  3.5387E+00 -5.7758E-02
  1.6109E+03  1.5967E-01  3.5212E+00 -5.6784E-02
  1.6118E+03  1.6056E-01  3.5095E+00 -5.3404E-02
  1.6127E+03  1.6180E-01  3.4949E+00 -5.4800E-02
  1.6137E+03  1.6458E-01  3.4798E+00 -5.7940E-02
  1.6146E+03  1.6371E-01  3.4676E+00 -6.0715E-02
  1.6155E+03  1.6139E-01  3.4613E+00 -6.2348E-02
  1.6164E+03  1.5864E-01  3.4581E+00 -6.2528E-02
  1.6173E+03  1.5839E-01  3.4498E+00 -6.0513E-02
  1.6182E+03  1.5916E-01  3.4263E+00 -5.7838E-02
  1.6191E+03  1.5732E-01  3.3994E+00 -5.4731E-02
  1.6201E+03  1.5617E-01  3.3769E+00 -5.3372E-02
  1.6210E+03  1.5536E-01  3.3622E+00 -5.1854E-02
  1.6219E+03  1.5514E-01  3.3539E+00 -5.0789E-02
  1.6228E+03  1.5715E-01  3.3478E+00 -5.0696E-02
  1.6237E+03  1.5798E-01  3.3447E+00 -5.1242E-02
  1.6246E+03  1.5863E-01  3.3416E+00 -4.9717E-02
  1.6255E+03  1.5871E-01  3.3387E+00 -4.7664E-02
  1.6265E+03  1.5762E-01  3.3346E+00 -4.7563E-02
  1.6274E+03  1.5839E-01  3.3380E+00 -4.8698E-02
  1.6283E+03  1.5598E-01  3.3466E+00 -4.7998E-02
  1.6292E+03  1.5434E-01  3.3570E+00 -4.4564E-02
  1.6301E+03  1.5553E-01  3.3624E+00 -4.1957E-02
  1.6310E+03  1.5604E-01  3.3650E+00 -4.3166E-02
  1.6319E+03  1.5789E-01  3.3619E+00 -4.4412E-02
  1.6328E+03  1.5692E-01  3.3540E+00 -4.4512E-02
  1.6337E+03  1.5681E-01  3.3425E+00 -4.1939E-02
  1.6346E+03  1.5662E-01  3.3334E+00 -3.8510E-02
  1.6354E+03  1.5664E-01  3.3241E+00 -3.4953E-02
  1.6363E+03  1.5779E-01  3.3147E+00 -3.1623E-02
  1.6372E+03  1.5840E-01  3.3097E+00 -2.7417E-02
  1.6381E+03  1.5730E-01  3.3088E+00 -2.2050E-02
  1.6390E+03  1.5662E-01  3.3146E+00 -1.6408E-02
  1.6399E+03  1.5694E-01  3.3219E+00 -1.2653E-02
  1.6408E+03  1.5573E-01  3.3315E+00 -8.8437E-03
  1.6417E+03  1.5672E-01  3.3433E+00 -7.9195E-03
  1.6425E+03  1.5775E-01  3.3553E+00 -7.7244E-03
  1.6434E+03  1.5965E-01  3.3639E+00 -1.0453E-02
  1.6443E+03  1.5905E-01  3.3710E+00 -1.3706E-02
  1.6452E+03  1.5809E-01  3.3803E+00 -1.7030E-02
  1.6461E+03  1.5854E-01  3.3925E+00 -1.8746E-02
  1.6470E+03  1.6032E-01  3.4061E+00 -1.9208E-02
  1.6479E+03  1.6120E-01  3.4067E+00 -2.0348E-02
  1.6488E+03  1.6186E-01  3.4059E+00 -2.1165E-02
  1.6496E+03  1.6044E-01  3.4106E+00 -2.0628E-02
  1.6505E+03  1.5993E-01  3.4164E+00 -1.7074E-02
  1.6514E+03  1.5900E-01  3.4223E+00 -1.0995E-02
  1.6523E+03  1.5655E-01  3.4251E+00 -5.9705E-03
  1.6532E+03  1.5691E-01  3.4232E+00 -2.3674E-03
  1.6541E+03  1.5678E-01  3.4101E+00 -4.5623E-03
  1.6550E+03  1.5766E-01  3.3930E+00 -8.1670E-03
  1.6559E+03  1.5952E-01  3.3722E+00 -1.0096E-02
  1.6567E+03  1.5993E-01  3.3484E+00 -9.8329E-03
  1.6576E+03  1.5790E-01  3.3256E+00 -1.1159E-02
  1.6585E+03  1.5642E-01  3.3099E+00 -1.0171E-02
  1.6594E+03  1.5510E-01  3.2954E+00 -8.1920E-03
  1.6603E+03  1.5290E-01  3.2852E+00 -7.2880E-03
  1.6612E+03  1.4982E-01  3.2781E+00 -7.6652E-03
  1.6621E+03  1.4818E-01  3.2745E+00 -1.1585E-02
  1.6630E+03  1.5070E-01  3.2778E+00 -1.5011E-02
  1.6638E+03  1.5297E-01  3.2860E+00 -1.6835E-02
  1.6647E+03  1.5510E-01  3.2981E+00 -1.5804E-02
  1.6656E+03  1.5507E-01  3.3096E+00 -1.5491E-02
  1.6665E+03  1.5474E-01  3.3194E+00 -1.7175E-02
  1.6674E+03  1.5237E-01  3.3277E+00 -2.1085E-02
  1.6683E+03  1.5000E-01  3.3351E+00 -2.2157E-02
  1.6692E+03  1.5047E-01  3.3453E+00 -2.0133E-02
  1.6701E+03  1.5004E-01  3.3536E+00 -2.0229E-02
  1.6709E+03  1.4932E-01  3.3628E+00 -2.1642E-02
  1.6718E+03  1.5171E-01  3.3677E+00 -2.3543E-02
  1.6727E+03  1.5373E-01  3.3747E+00 -2.4596E-02
  1.6736E+03  1.5316E-01  3.3810E+00 -2.7127E-02
  1.6745E+03  1.5277E-01  3.3904E+00 -3.1038E-02
  1.6754E+03  1.5481E-01  3.4046E+00 -3.3999E-02
  1.6763E+03  1.5469E-01  3.4218E+00 -3.3924E-02
  1.6772E+03  1.5522E-01  3.4400E+00 -3.1552E-02
  1.6780E+03  1.5673E-01  3.4552E+00 -2.7082E-02
  1.6789E+03  1.5750E-01  3.4697E+00 -2.5031E-02
  1.6798E+03  1.5795E-01  3.4809E+00 -2.5231E-02
  1.6807E+03  1.6013E-01  3.4913E+00 -2.5871E-02
  1.6816E+03  1.5917E-01  3.5006E+00 -2.4804E-02
  1.6825E+03  1.5921E-01  3.5110E+00 -2.4394E-02
  1.6834E+03  1.5938E-01  3.5248E+00 -2.3479E-02
  1.6843E+03  1.5947E-01  3.5376E+00 -2.3070E-02
  1.6851E+03  1.5964E-01  3.5480E+00 -2.1880E-02
  1.6860E+03  1.5970E-01  3.5565E+00 -2.1987E-02
  1.6869E+03  1.6082E-01  3.5609E+00 -2.3272E-02
  1.6878E+03  1.6442E-01  3.5622E+00 -2.4277E-02
  1.6887E+03  1.6867E-01  3.5652E+00 -2.4294E-02
  1.6896E+03  1.6979E-01  3.5678E+00 -2.5633E-02
  1.6905E+03  1.6918E-01  3.5722E+00 -2.8402E-02
  1.6914E+03  1.6878E-01  3.5660E+00 -3.0119E-02
  1.6922E+03  1.6628E-01  3.5558E+00 -2.9507E-02
  1.6931E+03  1.6567E-01  3.5461E+00 -2.9048E-02
  1.6940E+03  1.6234E-01  3.5408E+00 -2.7887E-02
  1.6949E+03  1.6088E-01  3.5327E+00 -2.8174E-02
  1.6958E+03  1.6130E-01  3.5213E+00 -2.9368E-02
  1.6967E+03  1.6257E-01  3.5032E+00 -2.8101E-02
  1.6976E+03  1.6223E-01  3.4824E+00 -2.4062E-02
  1.6985E+03  1.6210E-01  3.4564E+00 -1.8483E-02
  1.6993E+03  1.6092E-01  3.4282E+00 -1.2969E-02
  1.7002E+03  1.5916E-01  3.4091E+00 -8.5654E-03
  1.7011E+03  1.5771E-01  3.3983E+00 -4.6836E-03
  1.7020E+03  1.5753E-01  3.3953E+00 -2.7145E-04
  1.7029E+03  1.5821E-01  3.3972E+00  3.4099E-03
  1.7038E+03  1.5981E-01  3.4046E+00  6.6983E-03
  1.7047E+03  1.5959E-01  3.4167E+00  7.7802E-03
  1.7056E+03  1.5800E-01  3.4287E+00  8.1836E-03
  1.7064E+03  1.5798E-01  3.4442E+00  9.3900E-03
  1.7073E+03  1.5776E-01  3.4585E+00  1.1249E-02
  1.7082E+03  1.5997E-01  3.4719E+00  1.1066E-02
  1.7091E+03  1.6244E-01  3.4863E+00  8.6882E-03
  1.7100E+03  1.6310E-01  3.4962E+00  3.7023E-03
  1.7109E+03  1.6239E-01  3.5022E+00 -1.3753E-03
  1.7118E+03  1.6075E-01  3.5001E+00 -4.3390E-03
  1.7127E+03  1.6077E-01  3.4947E+00 -6.3046E-03
  1.7135E+03  1.6316E-01  3.4857E+00 -8.9640E-03
  1.7144E+03  1.6526E-01  3.4698E+00 -1.1677E-02
  1.7153E+03  1.6385E-01  3.4559E+00 -1.4123E-02
  1.7162E+03  1.6125E-01  3.4407E+00 -1.5515E-02
  1.7171E+03  1.5884E-01  3.4293E+00 -1.5773E-02
  1.7180E+03  1.5658E-01  3.4219E+00 -1.5035E-02
  1.7189E+03  1.5621E-01  3.4172E+00 -1.5114E-02
  1.7198E+03  1.5506E-01  3.4151E+00 -1.5778E-02
  1.7206E+03  1.5455E-01  3.4184E+00 -1.6854E-02
  1.7215E+03  1.5374E-01  3.4284E+00 -1.7588E-02
  1.7224E+03  1.5387E-01  3.4407E+00 -1.8720E-02
  1.7233E+03  1.5497E-01  3.4526E+00 -1.9397E-02
  1.7242E+03  1.5536E-01  3.4656E+00 -1.9779E-02
  1.7251E+03  1.5621E-01  3.4857E+00 -1.8926E-02
  1.7260E+03  1.5603E-01  3.5072E+00 -1.8876E-02
  1.7269E+03  1.5663E-01  3.5286E+00 -2.1077E-02
  1.7277E+03  1.5880E-01  3.5545E+00 -2.2956E-02
  1.7286E+03  1.5865E-01  3.5775E+00 -2.4248E-02
  1.7295E+03  1.5939E-01  3.5985E+00 -2.3915E-02
  1.7304E+03  1.5893E-01  3.6184E+00 -1.9912E-02
  1.7313E+03  1.5803E-01  3.6465E+00 -1.6404E-02
  1.7322E+03  1.5932E-01  3.6704E+00 -1.6099E-02
  1.7331E+03  1.6160E-01  3.6954E+00 -1.5190E-02
  1.7340E+03  1.6439E-01  3.7265E+00 -1.4685E-02
  1.7348E+03  1.6559E-01  3.7561E+00 -1.3050E-02
  1.7357E+03  1.6675E-01  3.7813E+00 -1.0912E-02
  1.7366E+03  1.6758E-01  3.7986E+00 -8.1371E-03
  1.7375E+03  1.6886E-01  3.8075E+00 -5.2068E-03
  1.7384E+03  1.7107E-01  3.8123E+00 -7.5958E-04
  1.7393E+03  1.7115E-01  3.8172E+00  3.0225E-03
  1.7402E+03  1.6911E-01  3.8303E+00  4.2745E-03
  1.7411E+03  1.6758E-01  3.8429E+00  5.1723E-03
  1.7419E+03  1.6792E-01  3.8549E+00  6.8313E-03
  1.7428E+03  1.6955E-01  3.8695E+00  8.0166E-03
  1.7437E+03  1.7146E-01  3.8897E+00  8.0344E-03
  1.7446E+03  1.7207E-01  3.9046E+00  7.9742E-03
  1.7455E+03  1.7234E-01  3.9166E+00  6.6710E-03
  1.7464E+03  1.7327E-01  3.9278E+00  5.3625E-03
  1.7473E+03  1.7519E-01  3.9429E+00  1.7275E-03
  1.7482E+03  1.7600E-01  3.9637E+00 -2.5224E-03
  1.7490E+03  1.7679E-01  3.9843E+00 -6.7212E-03
  1.7499E+03  1.7759E-01  3.9912E+00 -7.7416E-03
  1.7508E+03  1.7843E-01  4.0000E+00 -7.1910E-03
  1.7517E+03  1.7963E-01  4.0218E+00 -4.3274E-03
  1.7525E+03  1.8290E-01  4.0407E+00 -2.3147E-03
  1.7534E+03  1.8552E-01  4.0516E+00 -3.5336E-03
  1.7543E+03  1.8636E-01  4.0632E+00 -3.4703E-03
  1.7552E+03  1.8326E-01  4.0803E+00 -3.9493E-03
  1.7560E+03  1.8087E-01  4.1002E+00 -5.7213E-03
  1.7569E+03  1.8026E-01  4.1143E+00 -1.0855E-02
  1.7578E+03  1.8043E-01  4.1207E+00 -1.3461E-02
  1.7586E+03  1.8381E-01  4.1145E+00 -1.2852E-02
  1.7595E+03  1.8664E-01  4.1010E+00 -1.3236E-02
